price,beds,baths,area_sqft,car_space_garage,street,city,district,postal,broker
"$149,900",3,1+,"1,290",,17 Reeves Rd,Deptford,NJ,08096,Keller Williams Realty-Voorhees
"$24,900",3,1,"1,040",,1622 S Commerce St,Paulsboro,NJ,08066,RE/MAX Connection - Turnersville
"$54,900",2,1,816,,4 N Girard Ave,National Park,NJ,08063,RE/MAX Connection - Turnersville
"$162,000",2,2,"1,816",,644 N Delaware St,Paulsboro,NJ,08066,Lamb Realty
"$104,900",3,1,"1,008",,372 W Washington St,Paulsboro,NJ,08066,Keller Williams Realty - Washington Town
"$69,900",3,2,"1,697",,1184 Broadway,Westville,NJ,08093,RE/MAX Connection Realtors - Marlton
"$124,950",3,2,"1,433",,276 Morris Ave,Thorofare,NJ,08086,Re/Max Preferred
"$55,000",3,1,"1,289",,913 N Broad St,Woodbury,NJ,08096,Mullica Hill
"$86,900",4,1+,"1,803",yes,23 S Childs St,Woodbury,NJ,08096,RE/MAX Preferred-Sewell
"$33,900",,,"1,376",yes,753 Washington Ave,Woodbury,NJ,08096,RE/MAX Connection - Turnersville
"$64,900",2,1+,"1,002",,17 Woodbine Ave,Westville,NJ,08093,Margate
"$349,900",4,2+,"2,788",2,1007 Juniper Ct,West Deptford,NJ,08096,"Weichert, Realtors - Washington Township"
"$52,900",1,1,720,yes,612 Winding Way,Deptford Township,NJ,08093,RE/MAX Connection Realtors - Haddonfield
"$64,000",2,1+,"1,008",,59 Willowwood Ct,West Deptford,NJ,08066,Mullica Hill
"$59,900",3,1,"1,186",,29 Tonkin St,Mantua,NJ,08051,Century 21 Advantage Gold
"$149,000",4,1+,"1,600",,240 E Olive St,Westville,NJ,08093,Keller Williams Hometown Realty - Swedesboro
"$159,000",3,1,960,,276 Somerset Rd,Deptford Township,NJ,08096,Mullica Hill
"$130,000",3,2,"1,426",,75 Church St,West Deptford,NJ,08086,Mullica Hill
"$89,900",2,1,"1,136",,1521 Hurffville Rd,Woodbury,NJ,08096,Re/Max Preferred
"$60,000",3,1,"1,092",3,38 Burr Ave,Westville,NJ,08093,Harvest Realty
"$134,900",3,1,"1,224",,1109 Vivian Ter,West Deptford,NJ,08096,Keller Williams Realty-Voorhees
"$199,900",4,2+,"2,445",,211 S Columbia St,Woodbury,NJ,08096,Keller Williams Hometown Realty - Swedesboro
"$129,900",3,1,"1,152",yes,313 Chestnut St,Westville,NJ,08093,Keller Williams Realty - Cherry Hill
"$65,000",2,1,720,,221 Walnut St,West Deptford,NJ,08096,Entourage Elite Real Estate Cherry Hill
"$419,900",4,3+,"3,234",3,31 Kristen Ln,Mantua,NJ,08051,Keller Williams Realty - Washington Township
"$154,000",3,1,"1,272",,146 West St,Woodbury,NJ,08096,CENTURY 21 Premier Realty
"$129,000",2,1,"1,295",3,1507 Clearbrook Ave,Westville,NJ,08093,Keller Williams Realty - Cherry Hill
"$135,000",3,2,"1,622",3,135 Watkins Ave,Woodbury,NJ,08096,Keller Williams Realty - Washington Town
"$84,900",3,1,"1,248",,315 Billingsport Rd,Paulsboro,NJ,08066,Century 21 Town and Country Realty
"$59,900",3,1,"1,344",,75 Hopkins St,Woodbury,NJ,08096,RE/MAX Connection - Turnersville
"$129,900",4,1+,"1,884",,18 N Warner St,Woodbury,NJ,08096,Keller Williams Realty - Cherry Hill
"$38,000",2,1,780,,225 Hoffman Ave,Paulsboro,NJ,08066,"Art Duffield Realty, LLC"
"$219,900",4,2,"1,733",2,102 New Jersey Ave,National Park,NJ,08063,Deptford
"$229,900",5,2,"1,695",,392 Lansing Dr,Mantua,NJ,08051,Capp Realty Company
"$187,000",4,1,"1,591",,638 Bismarck Ave,Mantua,NJ,08051,Washington-Gloucester Home Marketing Center
"$48,900",3,2,"1,817",,41 S Davis St,Woodbury,NJ,08096,"MLS Direct Real Estate, Inc"
"$52,900",1,1,742,,1260 Tristram Cir,Mantua,NJ,08051,RE/MAX Connection - Turnersville
"$276,900",3,2,"2,794",3,306 Red Stone Rdg,Deptford Township,NJ,08096,Mullica Hill North
"$239,900",3,1,"1,691",3,1222 Delsea Dr,Deptford,NJ,08093,Mullica Hill North
"$95,000",3,1+,"1,464",,13 Parkview Dr,Westville,NJ,08093,Vanguard Realty Group Inc
"$145,000",3,1+,"1,369",,181 Cheyenne Ave,Mantua,NJ,08051,Re/Max Associates - Sewell
"$165,000",3,1+,"1,376",,901 Dante Ct,Mantua,NJ,08051,Mullica Hill North
"$230,000",3,2+,"1,976",yes,106 Creekview Trl,Deptford Township,NJ,08096,Keller Williams Hometown Realty - Swedesboro
"$235,990",3,2,"1,752",1,Tydings,Deptford,NJ,08096,CalAtlantic Homes
"$106,000",4,1,"1,822",,803 Tatum St,Deptford,NJ,08096,RealHome Services & Solutions
"$69,900",3,1,"1,146",,1489 Delsea Dr,Deptford Township,NJ,08096,RE/MAX Connection - Turnersville
"$89,900",3,1,"1,374",3,320 Delaware Ave,National Park,NJ,08063,RE/MAX Connection Realtors - Mantua
"$59,900",3,1,960,,115 W Adams St,Paulsboro,NJ,08066,"Usrealty.Com, Llp"
"$150,000",2,1,840,,1874 Pasadena Ave,Deptford Township,NJ,08096,Keller Williams Realty - Washington Town
"$329,000",5,2,"3,020",3,1062 Jessup Rd,Thorofare,NJ,08086,"Weichert, Realtors - Washington Township"
"$29,900",3,2,"1,368",,1354 Glassboro Rd,Woodbury,NJ,08096,Randel Jones
"$79,900",3,2,"2,414",3,1655 Swedesboro Ave,Paulsboro,NJ,08066,RE/MAX Connection - Turnersville
"$114,500",3,1,"1,560",,26 Hopkins St,Woodbury,NJ,08096,Prudential Fox & Roach Realtors-Che
"$34,500",4,2,"1,976",,310 Billings Ave,Paulsboro,NJ,08066,A J Falciani Realty
"$65,000",3,2,"2,184",3,206 E Broad St,Paulsboro,NJ,08066,"Weichert, Realtors - Mullica Hill"
"$150,000",3,1,"1,190",,41 Trilby Ave,Deptford Township,NJ,08093,HomeSmart First Advantage Realty
"$99,500",3,2,"1,565",,50 Elberne Ave,West Deptford,NJ,08096,RE/MAX Preferred-Sewell
"$175,000",3,2,"2,112",3,661 Tanyard Rd,Deptford,NJ,08096,Re/Max Preferred
"$139,500",3,2+,"1,360",,183 Frederic Ct,Thorofare,NJ,08086,Vineland Realty Corp
"$354,990",3,2+,"3,250",2,5 Hawkins Ln,Wenonah,NJ,08096,Ryan Homes - Nj
"$329,990",3,2+,"2,539",2,15 Hawkins Ln,Wenonah,NJ,08096,Ryan Homes - Nj
"$224,900",3,2+,"1,768",,225 High St,Woolwich Township,NJ,08096,CENTURY 21 Alliance
"$319,900",4,2+,"2,640",2,812 Kensington Dr,Thorofare,NJ,08086,PAT MCKENNA REALTORS
"$69,900",3,1,"1,040",,719 Wesley Ave,National Park,NJ,08063,Coldwell Banker Preferred - Haddonfield Office
"$39,900",3,2,"1,461",,68 E Barber Ave,Woodbury,NJ,08096,A J Falciani Realty
"$99,900",4,1+,"1,988",,62 Carpenter St,Woodbury,NJ,08096,RE/MAX Connection Realtors - Mantua
"$57,900",3,1,925,,1150 Yale Dr,Westville,NJ,08093,Carrington Real Estate Services Llc
"$289,000",4,2+,"2,278",3,800 Bayer Ave,Deptford Township,NJ,08096,Re/Max Preferred
"$159,900",3,1,998,2,401 Oak Ave,Deptford Township,NJ,08096,Mullica Hill North
"$96,000",2,2,"1,494",,16 N Maple St Apt H4,Woodbury,NJ,08096,"Weichert, Realtors - Washington Township"
"$221,610",4,2,"2,602",,23 Lauderdale Rd,West Deptford,NJ,08096,Carrington Real Estate Services Llc
"$19,900",4,1+,"1,492",,74 Capitol St,Paulsboro,NJ,08066,Keller Williams Realty - Swedesboro
"$299,000",3,3,"2,399",3,240 Night Hawk Cir,Thorofare,NJ,08086,Mullica Hill North
"$164,900",2,2+,"1,536",,44 Tarragon Ct,Thorofare,NJ,08086,CENTURY 21 Alliance
"$125,000",3,1,,,517 4th Ave,Deptford Township,NJ,08096,Re/Max Preferred
"$39,900",,,"1,344",,232 W Washington St,Paulsboro,NJ,08066,"Hearst Realty, Inc."
"$159,900",3,1,912,,772 Central Ave,Deptford Township,NJ,08093,Re/Max Preferred
"$319,900",4,2+,"2,200",2,303 Patsy Ct,West Deptford,NJ,08086,LONG & FOSTER - Haddonfield
"$155,000",4,2,"1,882",2,113 Spring St,Woodbury,NJ,08096,Harvest Realty
"$120,000",4,1+,"1,792",3,157 Hessian Ave,West Deptford,NJ,08096,"Weichert, Realtors - Mullica Hill"
"$89,900",2,,"2,094",,52-54 Roosevelt St,Paulsboro,NJ,08066,RE/MAX Connection Realtors - Mantua
"$210,000",4,2,"1,952",2,15 Saint Regis Dr,West Deptford,NJ,08096,Mullica Hill
