price,beds,baths,area_sqft,car_space_garage,street,city,district,postal,broker
"$289,900",3,1+,"1,625",1,350 Ashford Rd,Toms River,NJ,08755,Pecora Realtors
"$279,900",2,2+,"1,700",1,5 Turnberry Cir Unit 109B,Toms River,NJ,08753,Keller Williams Shore Properties
"$339,000",4,2+,"2,020",1,144 Arizona Ave,Toms River,NJ,08753,Gloria Nilson & Co. Real Estate
"$175,000",2,2,"1,232",1,7 Pigalle St,Toms River,NJ,08757,Crossroads Realty - Berkeley
"$195,500",2,1+,"1,370",1,4502 Norma Pl,Toms River,NJ,08755,RE/MAX REALTY 9
"$379,000",3,2,"1,444",,3429 Bergen Ave,Toms River,NJ,08753,"Diane Turton, Realtors - Toms River Office"
"$300,000",4,3,"1,678",2,135 Cardinal Dr,Toms River,NJ,08755,RE/MAX at Barnegat Bay
"$259,900",4,2,"1,860",2,2474 Whitesville Rd,Toms River,NJ,08755,"Weichert, Realtors - Toms River"
"$299,000",,,,,124 Waldron Rd,Toms River,NJ,08753,Exit Realty Elite
"$535,000",4,2+,"2,288",1,3454 Jefferson Ave,Toms River,NJ,08753,Veltri & Realtors Corporate Office
"$261,000",2,2,"1,654",1,2353 W Ashfield Ct,Toms River,NJ,08755,RE/MAX ELITE
"$479,000",3,2+,"2,200",,6 Jamaica Ave,Toms River,NJ,08753,Coldwell Banker Flanagan Rlty - Tr
"$324,900",3,2,"1,674",2,527 Clifton Ave,Toms River,NJ,08753,CENTURY 21 Lawrence Realty
"$399,900",4,3,,,3409 Jefferson Ave,Toms River,NJ,08753,"Weichert, Realtors - Howell"
"$212,900",3,2,,1,1101 Biondo St,Toms River,NJ,08753,RE/MAX At Barnegat Bay
"$149,900",3,1,"1,248",1,1632 Broadway Blvd,Toms River,NJ,08757,"Keller Williams Preferred Properties, Ship Bottom"
"$169,000",2,2,"1,364",1,257 Costa Mesa Dr,Berkeley,NJ,08757,Crossroads Realty - Waretown
"$208,900",4,2,,1,2007 Windsor Ave,Toms River,NJ,08753,Gloria Nilson & Co. Real Estate
"$297,000",11,3,"3,200",,58 Chadwick Ave,Toms River,NJ,08753,RE/MAX REALTY 9
"$174,900",2,2,"1,328",1,366 Port Royal Dr,Berkeley,NJ,08757,CBRivieraRealty3109
"$489,900",4,2+,"2,364",2,177 Lindsay Ln,Toms River,NJ,08755,Keller Williams Shore Properties
