price,beds,baths,area_sqft,car_space_garage,street,city,district,postal,broker
"$315,000",4,1+,"1,560",yes,20 Bruno Cres,Hamilton Township,NJ,08620,RE/MAX TriCounty
"$225,000",3,2,"1,540",,95 4th Ave,Hamilton Township,NJ,08619,Turning Point Real Estate
"$99,900",2,1,"1,233",2,52 Charlotte Ave,Hamilton Township,NJ,08629,Weichert Realtors
"$148,900",3,1+,"1,215",2,582 Park Rd,Hamilton Township,NJ,08330,"Weichert, Realtors - Brigantine Realty"
"$258,900",3,2,"1,703",,2363 Hamilton Ave,Hamilton Township,NJ,08619,Action Usa Jay Robert Realtors
"$129,900",2,1,896,2,810 Farragut Ave,Hamilton Township,NJ,08330,"Weichert, Realtors - Brigantine Realty"
"$58,000",,,,,B1123 Thelma Ave Lot 5,Hamilton Township,NJ,08330,Keller Williams Atlantic Shore
"$184,969",3,1,"1,340",,116 Samdin Blvd,Hamilton Township,NJ,08610,Re/Max Tri County
"$15,900",,,,,300 Grand Ave,Hamilton Township,NJ,08610,Action USA Lambert Realtors
"$99,990",,,,,7158 1st Ave,Hamilton Township,NJ,08330,"Long & Foster Real Estate, Inc"
"$249,000",2,1,,,17 Tartear Dr,Hamilton Township,NJ,08610,Weidel Real Estate
"$130,000",2,1,720,,215 Bonnie Ave,Hamilton Township,NJ,08629,Action USA Rader Realty
"$439,490",2,2+,"1,775",1,The Wellington II,Hamilton Township,NJ,08619,Edgewood Properties
"$439,490",2,2+,"1,779",1,The Wellington I,Hamilton Township,NJ,08619,Edgewood Properties
"$404,490",2,2+,"1,680",1,The Kensington,Hamilton Township,NJ,08619,Edgewood Properties
"$62,900",,,,,Smith Ave,Hamilton Township,NJ,08330,Smithville All Pro Realtors
"$404,990",2,2+,"1,680",1,The Victoria,Hamilton Township,NJ,08619,Edgewood Properties
"$229,000",3,1+,"1,552",,2465 Liberty St,Hamilton Township,NJ,08629,Weidel Realtors-Hamilton Square
"$285,000",5,2,"2,308",,351 Independence Ave,Hamilton Township,NJ,08610,Smires
"$155,000",2,2,"1,008",3,121 Emanuel St,Hamilton Township,NJ,08610,Smires
"$234,900",4,2,"1,628",,40 Alton Rd,Hamilton Township,NJ,08619,RE/MAX of PRINCETON
"$284,900",4,3,"2,084",2,327 Birch St,Hamilton Township,NJ,08610,ERA Central Realty Group
"$220,000",3,1+,"1,242",,10 Stacy Ave,Hamilton Township,NJ,08619,"Weichert, Realtors - East Windsor"
"$165,000",3,1,"1,176",3,42 Linton Ave,Hamilton Township,NJ,08619,"Weichert, Realtors - East Windsor"
"$305,000",2,2+,,yes,15 Sundance Dr,Hamilton Township,NJ,08619,Gloria Nilson & Co. Real Estate
"$248,000",4,1,,2,45 Shackamaxon Dr,Hamilton Township,NJ,08690,RE/MAX Tri County
"$431,900",4,3,"2,514",3,31 E Acres Dr,Hamilton Township,NJ,08620,Hamilton-Robbinsville Home Marketing Center
"$289,000",4,1+,"1,852",2,8 Sutton Dr,Hamilton Township,NJ,08690,RE/MAX Tri County
"$148,000",2,1,"1,233",,81 Elizabeth Ave,Hamilton Township,NJ,08610,Coldwell Banker Residential Brokerage - Princeton Junction Office
