price,beds,baths,area_sqft,car_space_garage,street,city,district,postal,broker
"$140,000",2,2,,1,1 Abaco St,Toms River,NJ,08757,RE/MAX NEW BEGINNINGS REALTY
"$239,000",3,2,"1,200",,23 Anchorage Blvd,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$179,900",2,2,"1,232",1,226 Torrey Pines Dr,Toms River,NJ,08757,Crossroads Realty - Toms River West
"$154,900",2,2+,,1,10 Harmony Rd,Toms River,NJ,08757,Keller Williams Realty - Monmouth/Ocean
"$665,000",4,3+,"2,530",2,25 Sunrise Way,Toms River,NJ,08753,Re/Max Real Estate Ltd.
"$174,000",2,1,,1,68 Northumberland Dr,Toms River,NJ,08757,CBRivieraRealty3109
"$189,900",4,2,,,32 Baylor St,Toms River,NJ,08757,CROWN REALTY
"$175,000",3,1,,,44 Lakeview Dr,Toms River,NJ,08757,C21/ VALUE PLUS REALTY
"$229,900",2,2,"1,546",1,791 Dunedin St,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$149,900",2,2,"1,056",,3236 Mystic Port Pl,Toms River,NJ,08753,BOB GRIMM AGENCY
"$209,000",2,2,,1,7 Wedgeport Dr,Toms River,NJ,08757,Keller Williams Shore Properties
"$429,000",3,2,,1,16 Cove Rd,Toms River,NJ,08753,RE/MAX at Barnegat Bay
"$499,000",4,3,"3,256",2,23 Maiden Ln,Toms River,NJ,08753,Re/Max Real Estate Ltd.
"$174,900",2,1,"1,236",1,2012 Mt Hope Ln,Toms River,NJ,08753,Crossroads Realty - Executive Office
"$269,900",4,2,"1,900",,1715 Mohawk Dr,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$369,000",4,2+,,2,1641 9th Ave,Toms River,NJ,08757,RE/MAX GATEWAY
"$409,900",4,2,,1,2 Culebra Ave,Toms River,NJ,08753,RE/MAX AWARD REALTORS
"$260,000",4,1+,,1,16 Flintlock Dr,Toms River,NJ,08753,Coldwell Banker Flanagan Realty
"$350,000",3,2+,"1,900",2,311 Wheaton Ave,Berkeley,NJ,08721,"Weichert, Realtors - Forked River"
"$249,900",2,2,"1,364",1,33 Corinth Pl,Toms River,NJ,08757,Crossroads Realty - Berkeley
"$229,000",2,1,"1,153",1,66 Sheepshead Dr,Toms River,NJ,08757,ARTHUR RUE AGENCY
"$140,000",2,2,"1,328",1,249 Orlando Blvd,Toms River,NJ,08757,CENTURY 21 Solid Gold Realty Inc.
"$230,000",3,1,,1,82 Beechtree Dr,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$224,900",3,2+,"1,750",1,27 11th St,Toms River,NJ,08757,Veltri & Realtors Corporate Office
"$230,000",3,1+,,1,131 Mello Ln,Toms River,NJ,08753,"Weichert, Realtors - Brick"
"$359,000",4,4,,,1615 Quail Rd,Toms River,NJ,08753,BOB GRIMM AGENCY
"$220,000",2,1+,"1,091",1,65 Brakenbury Dr,Toms River,NJ,08757,"RE/MAX REAL ESTATE, LTD."
"$590,000",4,3+,"2,400",2,8 Blue Heron Dr,Toms River,NJ,08753,CENTURY 21 Action Plus Realty
"$439,000",5,3+,"3,553",2,1108 Disalvo St,Toms River,NJ,08753,Williamson Realtors GMAC
"$279,400",5,1+,,,581 Fountain Dr,Toms River,NJ,08753,Birchler Realtors
"$264,900",2,2,"1,340",1,60 Nostrand Dr,Toms River,NJ,08757,"Weichert, Realtors - Toms River"
"$417,500",4,2+,"3,200",2,9 Butternut Ln,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$509,000",4,2,"1,862",1,15 Holly St,Toms River,NJ,08753,RE/MAX NEW BEGINNINGS REALTY
"$259,000",2,2,,1,237 Hamilton Dr,Toms River,NJ,08753,Keller Williams Shore Properties
"$209,000",2,2,"1,509",2,23 Portsmouth Dr,Berkeley,NJ,08757,Eastport Realty
"$59,000",,,,,14601 Fifth Ave,Toms River,NJ,08757,RE/MAX At Barnegat Bay
"$184,900",2,2,"1,360",1,15 Piermont Rd,Toms River,NJ,08757,"Elite Team Realty, LLC"
"$185,000",2,1,964,,537 Lillie Rd,Toms River,NJ,08753,Childers Sotheby's Int Realty
"$799,000",4,4+,"5,200",3,1386 Vincenzo Dr,Toms River,NJ,08753,Keller Williams Realty - Monmouth/Ocean
"$238,000",2,2,"1,232",1,70 Hyannis St,Toms River,NJ,08757,Keller Williams Realty - Monmouth/Ocean
"$239,999",2,2,"1,232",1,23 Palermo Ct,Toms River,NJ,08757,Keller Williams Shore Properties
"$150,000",2,1,,,110 George Rd,Toms River,NJ,08753,KELLER WILLIAMS EAST MONMOUTH
"$189,900",2,2,"1,364",1,36 Bimini Dr,Toms River,NJ,08757,Crossroads Realty - Manchester
"$210,000",,,,,Grand Central Pkwy,Berkeley,NJ,08721,Pacesetter Realty
"$219,000",2,1,"1,236",2,38 Browning Ave,Berkeley,NJ,08721,Coldwell Banker Flanagan Rlty - Tr
"$79,300",,,,,Grand Central Pkwy,Berkeley,NJ,08721,Pacesetter Realty
"$76,600",,,,,Grand Central Pkwy,Berkeley,NJ,08721,Pacesetter Realty
"$899,000",5,3+,"4,916",1,19 Hollybrook Dr,Toms River,NJ,08753,"Weichert, Realtors - Sea Girt"
"$850,000",4,4,,2,7 Cove Point Rd,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$299,900",2,2,"1,922",2,11 Plymouth Ct,Toms River,NJ,08757,RE/MAX PLATINUM REALTY
"$569,500",3,2,"2,100",2,347 Silver Lagoon Dr,Toms River,NJ,08753,"Weichert, Realtors - Toms River"
"$177,500",2,2,"1,407",1,27 Fairfield Rd,Toms River,NJ,08757,CENTURY 21 Action Plus Realty
"$229,400",2,2,,1,31 Niagara Dr,Toms River,NJ,08753,ERA American Towne Realty
"$209,000",2,2,,1,2 Brisbane Ct,Toms River,NJ,08757,"Weichert, Realtors - Toms River"
"$265,000",3,2+,,,522 Princess Ct,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$239,000",2,1,,,111 S Main St,Toms River,NJ,08757,Exit 98 George Realty
"$149,500",2,2,,1,169 Torrey Pines Dr,Toms River,NJ,08757,"Weichert, Realtors - Normandy Beach"
"$226,500",2,2,"1,232",1,2 Pebble Beach Ct,Toms River,NJ,08757,Crossroads Realty - Brick
"$239,900",2,2,,2,14 Tilbury Ct,Toms River,NJ,08757,ADK REALTY and Consulting Services LLC
"$199,900",3,1,"1,100",,513 Lillie Rd,Toms River,NJ,08753,"Weichert, Realtors - Point Pleasant Beach"
"$459,000",4,2+,"2,300",2,214 Alabama Ave,Toms River,NJ,08753,Keller Williams Shore Properties
"$115,000",,,,,109 Longfellow Ave,Toms River,NJ,08753,C21/ ACTION PLUS REALTY
"$239,900",2,2,"1,450",2,,Toms River Township,NJ,08757,ADK REALTY & CONSULTING SERVICES
"$379,500",3,2+,"1,984",2,1068 White Oak Ct,Toms River,NJ,08753,"Diane Turton, Realtors -Toms River Office - Mule Road"
"$154,900",1,1+,"1,072",,17 Allaire Dr,Toms River,NJ,08753,"Weichert, Realtors - Normandy Beach"
"$183,500",2,2,"1,630",1,198 Liberta Dr,Toms River,NJ,08757,Keller Williams East Monmouth
"$399,000",3,2,,1,728 Charlotte St,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$239,000",3,2,"1,490",,515 Holly Blvd,Berkeley,NJ,08721,RE/MAX NEW BEGINNINGS REALTY
"$134,500",2,1,,1,122 Hatfield Ct,Toms River,NJ,08757,Re/Max Innovation
"$189,999",2,1+,,1,8 Brakenbury Ct,Toms River,NJ,08757,Crossroads Realty - Berkeley
"$210,000",2,2,"1,627",1,141 Driftwood Dr,Berkeley,NJ,08721,Realmart Realty - Flat Fee to 1% Full Service
"$314,900",4,2+,"2,326",2,691 Viscount Dr,Toms River,NJ,08753,RE/MAX At Barnegat Bay
"$319,900",4,3,"1,887",1,232 Morris Blvd,Toms River,NJ,08753,Re/Max Real Estate Ltd.
"$114,900",2,1,908,,10 Pine Tree Rd,Toms River,NJ,08753,RE/MAX At Barnegat Bay
"$129,900",2,2,,1,216 Charlotteville Dr N,Toms River,NJ,08757,Keller Williams Realty - Monmouth/Ocean
"$39,000",1,1,,,12 Walnut St Unit C,Toms River,NJ,08757,Crossroads Realty - Manchester
"$399,900",3,2,"1,444",1,3442 Thistle Ave,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$499,900",3,2,"2,153",1,3 Anchorage Dr,Toms River,NJ,08753,"Weichert, Realtors - Toms River"
"$159,900",2,1,"1,124",1,186 Charlotteville Dr S,Toms River,NJ,08757,Crossroads Realty - Berkeley
"$159,900",3,1,960,1,6 Sudsbury Rd,South Toms River,NJ,08757,RE/MAX at Barnegat Bay
"$251,000",5,2,"1,871",,24 Fairway Dr,Toms River,NJ,08753,Keller Williams Realty - Monmouth/Ocean
"$419,900",4,2+,"2,800",2,The Blue Heron,Toms River,NJ,08753,R. Stone & Company
"$930,000",6,4,"4,231",2,66 Susan St,Toms River,NJ,08753,RE/MAX Properties Unlimited
"$250,000",4,2+,"1,859",1,2016 Wilson Ave,Toms River,NJ,08753,KELLER WILLIAMS EAST MONMOUTH
"$149,000",2,1+,"1,286",,912 Egret Dr,Toms River,NJ,08753,RealHome Services & Solutions
"$234,500",3,2+,,1,395 Begonia Ct Unit 39F5,Toms River,NJ,08753,"Linda Schroeck Realty Group, LLC"
"$174,500",2,1,,,2248 Hovsons Blvd,Toms River,NJ,08753,Keller Williams Shore Properties
"$399,900",4,2+,"2,550",2,The Egret,Toms River,NJ,08753,R. Stone & Company
"$274,900",2,2,"1,669",2,7 Symphony Ave,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$199,900",3,2,"1,132",,112 Bash Rd,Toms River,NJ,08753,Gloria Nilson & Co. Real Estate
"$329,000",4,2+,"2,100",2,999 Port Au Prince St,Toms River,NJ,08753,Gloria Nilson & Company Real Estate
"$272,900",3,1+,"1,530",1,4 Pine Crest Dr,Toms River,NJ,08753,"Weichert, Realtors - Toms River"
"$150,000",2,1,,,328 Elizabeth Ave,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$234,500",2,2,"1,328",1,40 Woodstock Dr,Toms River,NJ,08757,Gloria Nilson & Co. Real Estate
"$374,900",4,2+,"2,080",2,The Osprey,Toms River,NJ,08753,R. Stone & Company
"$359,900",3,2+,"1,890",2,The Sandpiper,Toms River,NJ,08753,R. Stone & Company
"$724,900",4,2+,,2,30 Bay Point Dr,Toms River,NJ,08753,Keller Williams Shore Properties
"$259,999",4,2+,,,749 Dunedin St,Toms River,NJ,08753,Exit Realty Elite
"$459,000",5,2+,"2,758",3,703 McCormick Dr,Toms River,NJ,08753,"Veltri & Associates, Realtors"
"$249,900",3,2,,,613 Riverside Dr,Berkeley,NJ,08721,ARC REAL ESTATE
"$150,000",2,1,,1,12 Newcastle Ct,Toms River,NJ,08757,"Weichert, Realtors - Toms River"
"$179,900",2,1+,,,2330 Yorktowne Blvd,Toms River,NJ,08753,RE/MAX REALTY 9
"$69,900",,,,,9 Morning Star Way,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$129,900",,,,,Morning Star Way Dr,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$65,900",,,,,7 Morning Star Way,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$1,250,000",,,,,Bittern Ln,Berkeley,NJ,08721,RE/MAX At Barnegat Bay
"$1,795,000",5,4,"5,200",2,271 S Shore Dr,Toms River,NJ,08753,Heritage House Sotheby's International Realty
"$379,000",4,1+,"1,993",,12 Avalon Ave,Berkeley,NJ,08721,Coldwell Banker Flanagan Rlty - Tr
"$184,900",2,2,"1,444",1,745 Garfield Ave,Toms River,NJ,08753,Paschon Realty
"$109,000",2,1,"1,072",,9 Allaire Dr,Toms River,NJ,08753,Crossroads Realty - Brick
"$235,000",3,2,"1,494",1,873 Peppertree Dr,Toms River,NJ,08753,Coldwell Banker Residential Brokerage - Wall Township Office
"$299,000",3,1,,,30 Harbor View Ln,Toms River,NJ,08753,"Weichert, Realtors - Old Bridge"
"$189,900",3,2,"1,192",,243 Barnes Ln,Toms River,NJ,08753,Heritage House Sotheby's International Realty
"$338,000",4,2+,"11,111",,12 Kingfisher Ln,Toms River,NJ,08753,Keller Williams Shore Properties
"$215,000",3,1,,1,881 Harrison Rd,Toms River,NJ,08753,Crossroads Realty - Executive Office
"$400,000",5,3+,"4,540",2,828 Ocean View Dr,Toms River,NJ,08753,Exit Realty Jersey Shore
"$339,900",3,2,"2,226",,1047 Goose Creek Rd,Toms River,NJ,08753,RE/MAX NEW BEGINNINGS REALTY
"$185,000",2,2,,1,4 Barbuda St,Toms River,NJ,08757,"Daunno Realty Services, LLC"
"$144,500",3,1+,"1,248",,1408 3rd Ave,Toms River,NJ,08757,Veltri & Realtors Corporate Office
"$130,000",2,1,,1,12 Bolingbroke Dr,Toms River,NJ,08757,LAYTON REALTY
"$379,000",2,3,,1,15 Wilkins Rd,Toms River,NJ,08753,Gloria Nilson & Co. Real Estate
"$199,900",2,2,"1,232",1,5 Basseterri St,Toms River,NJ,08757,Re/Max Real Estate Ltd.
"$429,000",4,2+,,2,1112 Iovino St,Toms River,NJ,08753,Keller Williams Shore Properties
"$220,000",3,2+,"1,730",,1007 Lighthouse Ln Unit 7DA,Toms River,NJ,08753,Pecora Realtors
"$815,000",4,2+,"3,400",2,9 Mermaid Rd,Toms River,NJ,08753,Cassese Realtors
"$849,000",5,4+,"5,248",3,1408 Isabella Ct,Toms River,NJ,08753,Keller Williams Realty - Monmouth/Ocean
"$239,900",2,2,"1,440",1,183 Liberta Dr,Toms River,NJ,08757,Pecora Realtors
"$249,000",2,2,"1,601",1,26 La Dunette Dr,Toms River,NJ,08757,"Weichert, Realtors - Toms River"
"$389,900",3,2,"1,564",1,13 Kingston Ave,Toms River,NJ,08753,"Homakcess, Realtors"
"$145,000",2,1,"1,080",1,24 Parkway Blvd,South Toms River,NJ,08757,Pacesetter Realty
"$428,500",3,2+,"1,800",,725 Charlotte St,Toms River,NJ,08753,Cassese Realtors
"$149,900",,,,,Route 9,Berkeley,NJ,08721,Keller Williams Preferred Properties
"$319,000",4,3,,1,103 Keats Ave,Toms River,NJ,08753,RE/MAX at Barnegat Bay
"$389,900",2,1+,,,1837 Cable Dr,Toms River,NJ,08753,Seaside Realty
"$140,000",2,1,,1,1211 Tyler Dr,Toms River,NJ,08753,"Blue Diamond Realty , LLC"
"$164,900",2,1,"1,124",1,307 Saint Thomas Dr,Toms River,NJ,08757,Four Points Realty
"$249,000",2,2,,1,4 Lumsden Ct,Berkeley,NJ,08757,Coldwell Banker Flanagan Rlty - Tr
"$179,900",3,2+,"1,410",1,28 Melrose Dr Unit 9C,Toms River,NJ,08753,RE/MAX At Barnegat Bay
"$369,900",3,2+,"1,865",2,The Mallard,Toms River,NJ,08753,R. Stone & Company
"$150,000",3,1,,1,2134 Wainwright Rd,Toms River,NJ,08753,RE/MAX NEW BEGINNINGS REALTY
"$140,000",3,1,,,2128 Wainwright Rd,Toms River,NJ,08753,RE/MAX NEW BEGINNINGS REALTY
"$229,900",3,2,"1,550",1,1709 6th Ave,Toms River,NJ,08757,"Linda Schroeck Realty Group, LLC"
"$209,900",2,1+,"1,132",1,76 Guadeloupe Dr,Toms River,NJ,08757,Pecora Realtors
"$129,000",,,,,688 Clifton Ave,Toms River,NJ,08753,Keller Williams Realty - Monmouth/Ocean
"$180,000",2,2,,1,21 Lumsden Ct,Toms River,NJ,08757,Coldwell Banker Flanagan Realty
"$184,900",3,2,"1,370",1,1040 Lawrence Ave,Toms River,NJ,08757,Striker Realty
"$39,000",,,,,Harding Ave,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$39,000",,,,,Harding Ave,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$69,000",,,,,Elizabeth Ave,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$449,000",4,3+,"3,500",2,633 Madison Ave,Toms River,NJ,08757,ERA American Towne Realty
"$265,000",2,2,,1,79 Puerto Vallarta St,Toms River,NJ,08757,ADK REALTY and Consulting Services LLC
"$230,000",3,1,,1,463 Manchester St,Toms River,NJ,08757,Coldwell Banker Residential Brokerage - Howell Office
"$1,199,999",4,4+,"5,200",4,1388 Cabernet Ct,Toms River,NJ,08753,Encore Real Estate
"$369,900",4,2+,"2,528",1,1759 Silverton Rd,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$240,000",2,1,,1,101 Cabrillo Blvd,Toms River,NJ,08757,"Diane Turton, Realtors - Toms River Office"
"$790,000",4,2+,"2,921",,39 Tobago Ave,Toms River,NJ,08753,Keller Williams Realty - East Monmouth
"$79,000",2,1,,,59 Niagara Dr,Toms River,NJ,08753,"Silver Ridge Realty, Llp"
"$109,900",2,1,996,,573 Innkeeper Ln,Toms River,NJ,08753,Paschon Realty
"$184,900",2,2,"1,561",1,42 Normanton Ct,Berkeley,NJ,08757,GREATER COASTAL REALTY INC.
"$189,900",3,1+,"1,919",,51 Butler Blvd,Berkeley,NJ,08721,"Weichert, Realtors - Forked River"
"$74,900",2,1+,"1,104",,511 Barnegat Ave,Toms River,NJ,08753,RE/MAX at Barnegat Bay
"$209,900",2,2+,"1,507",1,103 Wales Ln,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$118,125",,,,,33 Cove Dr,Berkeley,NJ,08721,Crossroads Realty - Toms River West
"$299,900",4,2,"1,698",1,30 Cypress Rd,Toms River,NJ,08753,Coldwell Banker Home Connection
"$325,000",3,1,"1,932",2,1012 Crystal Dr,Toms River,NJ,08753,Berkshire Hathaway Home Services Signature Properties
"$177,900",2,2,"1,646",1,10 Carlsbad Dr,Toms River,NJ,08757,Paschon Realty
"$45,900",,,,,Mathis St,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$1,595,000",6,8+,"7,340",3,1334 Vincenzo Dr,Toms River,NJ,08753,Keller Williams Realty - Monmouth/Ocean
"$310,000",4,4,"2,530",1,1116 Ruby Dr,Toms River,NJ,08753,Crossroads Realty - Toms River West
"$359,000",5,2,"2,236",,31 Green Island Rd,Toms River,NJ,08753,Realmart Realty - Flat Fee to 1% Full Service
"$339,900",4,2+,,2,913 Burnside St,Toms River,NJ,08757,"RE/MAX REAL ESTATE, LTD."
"$179,900",2,2,,1,21 Saint Croix St,Toms River,NJ,08757,"Weichert, Realtors - Toms River"
"$219,000",2,2,,1,905 Jamaica Blvd,Toms River,NJ,08757,ERA American Towne Realty
"$969,000",4,4+,"2,750",2,683 Bayview Dr,Toms River,NJ,08753,"Diane Turton, Realtors - Spring Lake Office"
"$189,900",2,1,,1,2157 Mount Hood Ln,Toms River,NJ,08753,ERA American Towne Realty
"$439,900",3,3,"2,554",2,The Pelican,Toms River,NJ,08753,R. Stone & Company
"$235,000",2,2,"1,232",1,35 Purnell St,Toms River,NJ,08757,Crossroads Realty - Berkeley
"$249,900",2,2,,1,873 Jamaica Blvd,Toms River,NJ,08757,ERA American Towne Realty
"$684,900",4,3,"2,280",2,42 Anchorage Dr,Toms River,NJ,08753,Gloria Nilson & Co Real Estate
"$290,000",4,2,"1,784",1,68 Archer Ave S,Berkeley,NJ,08721,RE/MAX At Barnegat Bay
"$144,900",2,1,,1,11 Zeeland Dr,Toms River,NJ,08757,Crown Realty Urso Inc.
"$249,900",2,2,"1,800",1,29 Beaverbrook Dr,Toms River,NJ,08757,"Weichert, Realtors - Toms River"
"$249,900",2,2,"1,364",1,53 Innsbruck Dr,Toms River,NJ,08757,"RE/MAX REAL ESTATE, LTD."
"$649,900",4,2+,,2,1825 Cable Dr,Toms River,NJ,08753,"Ray Brooks Realty, Inc."
"$284,000",4,2,"1,728",1,927 Indian Hill Rd,Toms River,NJ,08753,Keller Williams Realty East Monmouth
"$800,000",3,3,"2,908",,211 Bay Stream Dr,Toms River,NJ,08753,"Diane Turton, Realtors - Brick Office"
"$169,900",2,1,,,522 George Rd,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$234,900",3,1,,,36 Mallard Rd,Berkeley,NJ,08721,Keller Williams East Monmouth
"$259,900",4,3,,,756 Route 9,Berkeley,NJ,08721,MICHAEL SILKOWITZ
"$143,500",2,2,,1,98 Troumaka St,Toms River,NJ,08757,"Weichert, Realtors - Toms River"
"$24,900",2,1,,,56 1st Ave,Berkeley,NJ,08757,RE/MAX at Barnegat Bay
"$279,000",3,2,,1,1001 Burnside St,Toms River,NJ,08757,Glen Kelly Real Estate LLC
"$218,000",2,1,,1,2 Porlamar Ct,Toms River,NJ,08757,1-2-3 REALTORS
"$279,900",4,2+,"2,306",1,524 Bash Rd,Toms River,NJ,08753,"Linda Schroeck Realty Group, LLC"
"$189,900",3,2,"1,298",1,90 11th St,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$219,000",2,2,,1,175 Liberta Dr,Toms River,NJ,08757,Pecora Realtors
"$175,000",2,1,"1,092",1,4 Marigot Ct,Toms River,NJ,08757,"Weichert, Realtors - Brick"
"$175,000",4,3,"2,207",,1232 Bay Ave,Toms River,NJ,08753,Pittenger  Realty
"$235,000",2,2,"1,124",1,395 Costa Mesa Dr,Toms River,NJ,08757,"Weichert, Realtors - Brick"
"$979,000",4,5,,1,215 S Shore Dr,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$219,900",2,2,"1,364",1,1 Carlsbad Dr,Toms River,NJ,08757,Crossroads Realty - Berkeley
"$365,000",3,2,"1,625",2,621 Larboard St,Toms River,NJ,08753,RE/MAX THE REAL ESTATE LEADERS
"$289,000",2,2,,1,5 Carrazal Ct,Toms River,NJ,08757,"Rizzolo Realty Advisors, Llc"
"$119,000",2,1,,,15 Mount Kilimanjaro Ln,Toms River,NJ,08753,Gloria Nilson & Co. Real Estate
"$355,000",4,2+,"2,161",2,59 Lisa Ct,Toms River,NJ,08753,Coldwell Banker Flanagan Rlty - Tr
"$355,000",4,2+,"2,798",2,2101 2nd Ave,Toms River,NJ,08757,Crossroads Realty - Manchester
"$164,000",2,1,,1,11 Mount Kisco Dr,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$164,900",2,1,"1,092",1,304 Fort De France Ave,Toms River,NJ,08757,CENTURY 21 Lawrence Realty
"$164,000",2,1,,1,32 Anguilla Ln,Toms River,NJ,08757,"Weichert, Realtors - Toms River"
"$679,000",4,2+,,2,1948 Stratford Ct,Toms River,NJ,08753,"Weichert, Realtors - Sea Girt"
"$599,900",4,3+,,1,1826 Merrimac Dr,Toms River,NJ,08753,"SCHLOSSER REAL ESTATE, INC."
"$29,950",,,,,209 Edward Ave,Berkeley,NJ,08721,RE/MAX at Barnegat Bay
"$155,000",3,1+,"1,633",1,608 Texas Dr,Toms River,NJ,08753,RE/MAX At Barnegat Bay
"$215,000",2,2+,,1,542 Ridgeview Ct Unit 22A,Toms River,NJ,08753,O'Brien Realty
"$247,000",2,2,,1,164 Sylvan Lake Blvd,Berkeley,NJ,08721,Coldwell Banker Flanagan Rlty - Tr
"$349,900",2,2,"1,877",,21 Dover St,Toms River,NJ,08753,Crossroads Realty - Executive Office
"$39,000",,,,,1st Ave,Toms River,NJ,08757,RE/MAX At Barnegat Bay
"$289,000",4,2+,"1,632",1,341 Hilltop Rd,Toms River,NJ,08753,"Diane Turton, Realtors - Brick Office"
"$799,000",6,4,,,10 Minturn Rd,Toms River,NJ,08753,ERA American Towne Realty
"$554,900",5,3,"3,284",2,341 Cheryl Dr,Toms River,NJ,08753,Paschon Realty
"$249,900",,,,,,Berkeley,NJ,08721,"Weichert, Realtors - Forked River"
"$230,000",3,1,,1,2207 2nd Ave,Toms River,NJ,08753,Crossroads Realty - Executive Office
"$149,900",2,2,"1,034",1,816 Jamaica Blvd,Berkeley,NJ,08757,RE/MAX at Barnegat Bay
"$279,000",2,2,,1,8 Aztec Ct,Toms River,NJ,08757,Keller Williams Preferred Properties
"$279,000",5,2,"2,254",1,34 Bristol Ct,Toms River,NJ,08753,C21/ VALUE PLUS REALTY
"$219,900",3,1,,,137 Walnut Creek Ln,Toms River,NJ,08753,RE/MAX At Barnegat Bay
"$224,900",2,2,"1,200",1,21 Marathon St,Toms River,NJ,08757,"RE/MAX REAL ESTATE, LTD."
"$130,000",2,1,"1,124",1,410 Jamaica Blvd,Toms River,NJ,08757,Crossroads Realty - Executive Office
"$175,000",2,1+,"1,140",1,105 Bolingbroke Ct,Toms River,NJ,08757,CARA Realtors
"$227,900",4,1+,"1,600",1,68 Shasta Ln,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$169,900",2,1,"1,000",1,1812 Mount Juliano Ln,Toms River,NJ,08753,Crossroads Realty - Brick
"$149,900",2,2,,1,283 Harrington Dr N,Toms River,NJ,08757,"Garabedian Realty Group, LLC."
"$264,900",3,1+,"1,296",1,839 Neville St,Toms River,NJ,08753,Keller Williams Realty - Monmouth/Ocean
"$225,000",3,1+,"1,000",,1164 Dove St,Toms River,NJ,08753,CBRivieraRealty3109
"$210,000",2,1,,1,1 Norwich Dr,Toms River,NJ,08757,Crossroads Realty - Executive Office
"$189,900",3,1,"1,092",1,994 Stamler Dr,Toms River,NJ,08753,RE/MAX At Barnegat Bay
"$250,000",2,1,,1,29 Cranmer Rd,Berkeley,NJ,08721,Glen Kelly Real Estate LLC
"$350,000",5,2+,"2,440",1,15 Jeanette St,Berkeley,NJ,08721,RE/MAX NEW BEGINNINGS REALTY
"$231,000",2,2,"1,214",1,104 Charlotteville Dr S,Toms River,NJ,08757,Gloria Nilson & Company Real Estate
"$329,900",2,2,"1,928",2,166 Chesterfield Ln,Toms River,NJ,08757,ADK REALTY and Consulting Services LLC
"$329,900",3,2,"2,382",2,1616 Broadway Blvd,Toms River,NJ,08757,CENTURY 21 Action Plus Realty
"$227,500",2,2,"1,400",1,298 Costa Mesa Dr,Toms River,NJ,08757,"Rizzolo Realty Advisors, Llc"
"$999,000",4,3,"2,766",,5 Haines Cove Dr,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$997,500",4,3,,2,681A Bayview Dr,Toms River,NJ,08753,Glen Kelly Real Estate LLC
"$280,000",3,2,,,863 Royal Ln,Toms River,NJ,08753,Keller Williams Shore Properties
"$334,900",3,2+,"2,000",,575 Brookside Dr,Toms River,NJ,08753,RE/MAX At Barnegat Bay
"$254,900",3,2+,"1,556",1,654 Ridgeview Ct,Toms River,NJ,08753,"Diane Turton, Realtors - Brick Office"
"$277,000",3,2,"1,680",1,161 Silver Bay Rd,Toms River,NJ,08753,Toma Real Estate
"$269,900",3,1,"1,162",1,1230 Brandywine Dr,Toms River,NJ,08753,"RE/MAX REAL ESTATE, LTD."
"$154,900",2,2,"1,400",1,11 Puerto Vallarta St,Toms River,NJ,08757,Pecora Realtors
"$589,900",4,3,"3,250",2,1400 Sequoia Cir,Toms River,NJ,08753,Office
"$249,000",2,2,,1,255 Costa Mesa Dr,Toms River,NJ,08757,Gloria Nilson & Company Real Estate
"$207,999",2,2,,1,3 Beaumont Ct,Toms River,NJ,08757,CENTURY 21 Solid Gold Realty Inc.
"$169,000",3,1,"1,331",,2331 5th Ave,Toms River,NJ,08753,Keller Williams Realty - Monmouth/Ocean
"$174,900",2,1,,,1802 Yorktowne Blvd,Toms River,NJ,08753,Keller Williams Shore Properties
"$289,900",4,2,"1,850",1,3458 Bergen Ave,Toms River,NJ,08753,Childers Sotheby's Int Realty
"$1,545,000",5,3,,1,565 Long Point Dr,Toms River,NJ,08753,Clayton & Clayton Inc.Realtors
"$369,000",4,2+,"2,373",2,1340 Broadway Blvd,Toms River,NJ,08757,A HOME FOR SALE REALTY
"$230,000",3,2,"1,248",,303 Stevens Ave N,Berkeley,NJ,08721,"Diane Turton, Realtors - Lacey Office"
