price,beds,baths,area_sqft,car_space_garage,street,city,district,postal,broker
"$299,500",,,,,1147 S Olden Ave,Hamilton Township,NJ,08610,RICHARDSON COMMERCIAL REALTORS
"$149,000",3,1+,"1,440",,228 Howell St,Trenton,NJ,08610,"Weichert, Realtors - East Windsor"
"$25,000",4,1,"1,091",,61 Cleveland Ave,Trenton,NJ,08609,HNPS Realty
"$21,900",1,1,442,,208 2nd St,Trenton,NJ,08611,"Coldwell Banker Hearthside, Realtors"
"$345,900",2,2,"1,848",,94 Honey Flower Dr,Bordentown,NJ,08620,Coldwell Banker Schiavone & Associates
"$118,900",2,1+,"1,092",3,69 Reed Ave,Hamilton Township,NJ,08610,"Weichert, Realtors - East Windsor"
"$58,700",3,1,"1,326",,1415 S Broad St,Trenton,NJ,08610,HNPS Realty
"$315,000",4,1+,"1,560",yes,20 Bruno Cres,Hamilton Township,NJ,08620,RE/MAX TriCounty
"$225,000",3,2,"1,540",,95 4th Ave,Hamilton Township,NJ,08619,Turning Point Real Estate
"$99,900",2,1,"1,233",2,52 Charlotte Ave,Hamilton Township,NJ,08629,Weichert Realtors
"$129,999",5,2+,"2,336",,353 Hamilton Ave,Trenton,NJ,08609,Keller Williams Realty - Cherry Hill
"$258,900",3,2,"1,703",,2363 Hamilton Ave,Hamilton Township,NJ,08619,Action Usa Jay Robert Realtors
"$825,000",4,2+,"3,778",3,15 Hluchy Rd,Robbinsville,NJ,08691,Keller Williams Real Estate-Princeton
"$135,000",2,1,972,,213 Lakeside Blvd,Hamilton,NJ,08610,Platinum Realty Team
"$14,900",4,1,"2,048",,24 Walnut Ave,Trenton,NJ,08609,"Usrealty.Com, Llp"
"$572,500",3,2+,"2,650",2,Azalea,Robbinsville,NJ,08691,Sharbell Development Corp.
"$555,000",3,2+,"2,370",2,Harmon,Robbinsville,NJ,08691,Sharbell Development Corp.
"$82,500",4,1,"1,398",,135 Fulton St,Trenton,NJ,08611,"DIDONATO REALTY CO.,INC."
"$299,900",4,2+,,,113 Galleria Dr,Hamilton,NJ,08330,"Marlkress Realty, Inc"
"$184,969",3,1,"1,340",,116 Samdin Blvd,Hamilton Township,NJ,08610,Re/Max Tri County
"$214,900",,,"1,344",,159 Dewey Ave,Hamilton,NJ,08610,RE/MAX Tri County
"$44,500",3,1,"1,071",,832 Beatty St,Trenton,NJ,08611,Weidel Real Estate
"$157,000",3,1+,"1,620",,1903 S Clinton Ave,Trenton,NJ,08610,Garcia Realtors
"$155,000",2,2,"1,100",,49 Mulberry Ct,Hamilton,NJ,08619,RE/MAX Tri County
"$365,000",,,"3,432",,50 Route 130,Bordentown,NJ,08620,Hamilton-Robbinsville Home Marketing Center
"$75,000",4,2,"1,000",,141 Pearl St,Trenton,NJ,08609,Kw Realty-East Monmouth
"$40,000",4,2,,,661 Centre St,Trenton,NJ,08611,Keller Williams Realty East Monmouth
"$40,000",4,2,"1,780",,531 Chestnut Ave,Trenton,NJ,08611,Kw Realty-East Monmouth
"$125,000",4,1+,"1,872",,561 S Clinton Ave,Trenton,NJ,08611,Kw Realty-East Monmouth
"$259,900",3,1+,"1,299",3,339 Gordon Rd,Robbinsville,NJ,08691,Vanessa A Stefanics
"$56,900",3,1,"1,380",,1407 Greenwood Ave,Trenton,NJ,08609,Gloria Nilson & Co. Real Estate
"$15,900",,,,,300 Grand Ave,Hamilton Township,NJ,08610,Action USA Lambert Realtors
"$289,900",4,2+,"2,100",,250 Hunter Ave,Hamilton,NJ,08610,Remax Tri-County
"$95,000",3,1,"1,472",,508 Johnston Ave,Hamilton,NJ,08629,Keller Williams Real Estate-Princeton
"$169,900",5,2,"1,633",,1329 Nottingham Way,Hamilton,NJ,08609,Advanced Property Solutions
"$249,000",2,1,,,17 Tartear Dr,Hamilton Township,NJ,08610,Weidel Real Estate
"$130,000",2,1,720,,215 Bonnie Ave,Hamilton Township,NJ,08629,Action USA Rader Realty
"$25,000",3,1,"1,230",,430 Tyler St,Trenton,NJ,08609,RE/MAX Tri County
"$109,000",4,2,"1,550",,155 Barnt Ave,Trenton,NJ,08611,RE/MAX of PRINCETON
"$349,900",3,2,"1,450",2,27 Wesleyan Dr,Mercerville,NJ,08690,Gloria Nilson & Co. Real Estate
"$123,900",6,2,"2,074",,713 Anderson St,Trenton,NJ,08611,Advanced Property Solutions
"$439,490",2,2+,"1,775",1,The Wellington II,Hamilton Township,NJ,08619,Edgewood Properties
"$87,000",3,1,"1,215",1,1119 Genesee St,Trenton,NJ,08610,Hamilton-Robbinsville Home Marketing Center
"$439,490",2,2+,"1,779",1,The Wellington I,Hamilton Township,NJ,08619,Edgewood Properties
"$404,490",2,2+,"1,680",1,The Kensington,Hamilton Township,NJ,08619,Edgewood Properties
"$224,000",2,1+,"1,408",,30 Devon Ct,Robbinsville,NJ,08691,Hamilton-Robbinsville Home Marketing Center
"$404,990",2,2+,"1,680",1,The Victoria,Hamilton Township,NJ,08619,Edgewood Properties
"$49,900",5,2,"1,920",,124 Lalor St,Trenton,NJ,08611,Gloria Nilson & Co. Real Estate
"$69,900",2,1,832,,1120 Adeline St,Trenton,NJ,08610,"Weichert, Realtors - Princeton"
"$190,000",2,2,"1,100",,131 Andover Pl,Robbinsville,NJ,08691,Re/Max Tri County
"$229,000",3,1+,"1,552",,2465 Liberty St,Hamilton Township,NJ,08629,Weidel Realtors-Hamilton Square
"$74,900",2,2,"1,157",,20 Swan St Apt A15,Trenton,NJ,08611,Advanced Property Solutions
"$266,990",2,2,"1,250",0,The Union,Hamilton Township,NJ,08619,Edgewood Properties
"$285,000",5,2,"2,308",,351 Independence Ave,Hamilton Township,NJ,08610,Smires
"$155,000",2,2,"1,008",3,121 Emanuel St,Hamilton Township,NJ,08610,Smires
"$234,900",4,2,"1,628",,40 Alton Rd,Hamilton Township,NJ,08619,RE/MAX of PRINCETON
"$325,000",4,2+,"1,906",3,32 Bresnahan Rd,Robbinsville,NJ,08691,RE/MAX TriCounty
"$222,500",1,1,"1,121",,2350 Route 33 Ste 212,Robbinsville,NJ,08691,Princeton Home Marketing Center
"$90,000",3,2,,,64 Hudson St,Trenton,NJ,08609,WPI Team Realty Group LLC
"$149,900",,,,,Merrick Rd,Hamilton,NJ,08691,RE/MAX TRI COUNTY
"$119,900",5,1,"1,275",,308 S Olden Ave,Trenton,NJ,08629,Advanced Property Solutions
"$284,900",4,3,"2,084",2,327 Birch St,Hamilton Township,NJ,08610,ERA Central Realty Group
"$220,000",3,1+,"1,242",,10 Stacy Ave,Hamilton Township,NJ,08619,"Weichert, Realtors - East Windsor"
"$189,900",,,"1,902",,145 Mercer St,Trenton,NJ,08611,mmkt01
"$165,000",3,1,"1,176",3,42 Linton Ave,Hamilton Township,NJ,08619,"Weichert, Realtors - East Windsor"
"$79,900",5,2,"2,376",,231 Jackson St,Trenton,NJ,08611,Nj Capital Realty Llc
"$195,000",2,2,"1,100",,38 Hemlock Ct,Hamilton,NJ,08619,Action USA Jay Robert Realtors
"$199,000",3,1,"1,036",,42 4th Ave,Hamilton,NJ,08619,Keller Williams Real Estate-Princeton
"$305,000",2,2+,,yes,15 Sundance Dr,Hamilton Township,NJ,08619,Gloria Nilson & Co. Real Estate
"$248,000",4,1,,2,45 Shackamaxon Dr,Hamilton Township,NJ,08690,RE/MAX Tri County
"$431,900",4,3,"2,514",3,31 E Acres Dr,Hamilton Township,NJ,08620,Hamilton-Robbinsville Home Marketing Center
"$289,000",4,1+,"1,852",2,8 Sutton Dr,Hamilton Township,NJ,08690,RE/MAX Tri County
"$148,000",2,1,"1,233",,81 Elizabeth Ave,Hamilton Township,NJ,08610,Coldwell Banker Residential Brokerage - Princeton Junction Office
"$240,000",3,1,964,,34 Shackamaxon Dr,Hamilton Township,NJ,08690,RE/MAX Tri County
"$34,500",,,,,1822 Genesee St,Hamilton,NJ,08610,Garcia Realtors
"$129,900",2,2+,"2,376",,946 Revere Ave,Trenton,NJ,08629,Hamilton-Robbinsville Home Marketing Center
"$89,900",3,1,"1,610",,1736 S Broad St,Hamilton Township,NJ,08610,Platinum Realty Team
"$140,000",6,4,"3,531",,27 Butler St,Trenton,NJ,08611,Garcia Realtors
"$14,900",2,1,792,,721 Division St,Trenton,NJ,08611,Advanced Property Solutions
"$465,000",3,2+,,2,2 Hobbs Ct,Robbinsville,NJ,08691,Century 21 Action Plus Realty
"$135,000",3,2,"1,508",,527 Johnston Ave,Hamilton Township,NJ,08629,Keller Williams Realty - Moorestown
"$315,000",5,2,"2,294",,380 Yardville Allentown Rd,Hamilton Township,NJ,08620,"Weichert, Realtors - Medford"
"$389,900",4,3,"2,356",,,Hamilton,NJ,08619,Smires
"$389,900",4,3,"2,356",,14 Beverly Pl,Hamilton Township,NJ,08619,Smires
"$269,800",4,1,"1,152",,469 Fenwood Ave,Hamilton Township,NJ,08619,Cb Hearthside-Regional Sales Center
"$274,900",3,2+,"2,064",,2889 Nottingham Way,Hamilton Township,NJ,08619,Keller Williams Realty - Moorestown
"$299,900",4,2,,,7 Winterset Dr,Robbinsville,NJ,08690,Callaway Henderson Sothebys International Realty
"$199,000",3,2+,"1,792",,113 Ruskin Ave,Hamilton Township,NJ,08610,Action Usa Jay Robert Realtors
"$109,900",3,1,777,yes,326 Redwood Ave,Hamilton Township,NJ,08610,Garcia Realtors
"$175,000",3,1,"1,726",,608 Johnston Ave,Hamilton Square,NJ,08629,Garcia Realtors
"$62,900",5,1+,"1,686",,647 Chambers St,Trenton,NJ,08611,Maximum Realty Services
"$119,400",,,"1,404",,144 Samdin Blvd,Hamilton Township,NJ,08610,Pod Real Estate
"$209,000",3,2,,,27 Kenwood Ter,Hamilton,NJ,08610,RE/MAX Tri County
"$145,000",,,,,729-729 S Broad St,Trenton,NJ,08611,Segal Commercial Real Estate
"$179,900",5,2+,"1,152",1,42 Redfern St,Hamilton Township,NJ,08610,Smires
"$19,900",4,1,"2,172",,118 Walnut Ave,Trenton,NJ,08609,Garcia Realtors
"$94,900",4,1+,"1,488",3,712 Chambers St,Trenton,NJ,08611,RE/MAX Tri County
"$265,000",4,2,"2,242",,144 Klockner Rd,Hamilton,NJ,08619,Action USA Jay Robert Realtors
"$45,000",3,1,"1,240",,63 Cleveland Ave,Trenton,NJ,08609,"Weichert, Realtors - East Windsor"
"$240,000",4,1+,"1,560",2,148 Elton Ave,Hamilton Township,NJ,08620,"Weichert, Realtors - Ocean Township"
"$144,500",5,2,"1,980",,1717 Hamilton Ave,Hamilton Township,NJ,08619,"Pinnacle, Realtors Princeton"
"$175,000",3,2,,,505 E Park Ave,Hamilton Township,NJ,08610,RE/MAX Tri County
"$140,000",3,1,858,,18 Gridley St,Hamilton Township,NJ,08610,Garcia Realtors
"$90,000",3,1+,"1,536",2,116 Division St,Trenton,NJ,08611,Garcia Realtors
"$174,900",2,1,924,2,520 Trinity Ave,Hamilton Township,NJ,08619,Gloria Nilson & Co. Real Estate
"$244,990",3,1+,"2,286",3,4238 S Broad St,Hamilton Township,NJ,08620,Cb Hearthside-Regional Sales Center
"$149,900",4,1+,"1,436",,511 Norway Ave,Hamilton Township,NJ,08629,"Weichert, Realtors - Burlington"
"$183,000",4,1+,"1,176",,8 Harcourt Pl,Hamilton Township,NJ,08610,ERA Central Realty Group
"$55,000",3,1,"1,373",,69 Liberty St,Trenton,NJ,08611,Hamilton-Robbinsville Home Marketing Center
"$243,200",3,1+,"1,324",3,67 Gerard Rd,Hamilton Township,NJ,08620,Smires
"$199,900",3,1,"1,183",,57 Falmouth Rd,Hamilton Township,NJ,08620,Smires
"$189,900",4,1+,"2,232",3,1281 Old York Rd,Robbinsville,NJ,08691,Key Realty Nj
"$249,900",3,1+,"1,288",,33 Maitland Rd,Hamilton,NJ,08620,Smires
"$660,000",3,3+,"2,787",2,98 Thomas Dr,Robbinsville,NJ,08691,Diamond Homes Realty
"$49,000",3,1,"1,162",,322 Cleveland Ave,Trenton,NJ,08629,SBR Realty
"$269,000",2,2,"1,373",,968 Robbinsville Edinburg Rd Ste 102,Robbinsville,NJ,08691,Diamond Homes Realty
"$237,000",2,1+,"1,408",,17 Stratton Ct,Robbinsville,NJ,08691,Keller Williams Real Estate-Princeton
"$120,000",4,1,"1,709",3,871 Revere Ave,Trenton,NJ,08629,Garcia Realtors
"$152,000",3,1,864,,77 Reeger Ave,Trenton,NJ,08610,ERA Central Realty Group
"$489,900",3,2+,"2,032",3,289 Meadowbrook Rd,Robbinsville,NJ,08691,Coldwell Banker Residential Brokerage - Princeton Junction Office
"$224,900",2,2,"1,401",,3788 Nottingham Way,Hamilton Square,NJ,08690,Smires
"$239,900",3,2,"1,384",,56 Edwin Ave,Hamilton Township,NJ,08610,Princeton Junction
"$329,000",5,2,"1,900",,18 Cannon Dr,Hamilton Square,NJ,08690,Keller Williams Real Estate-Princeton
"$59,900",4,1+,"2,495",,657 Lamberton St,Trenton,NJ,08611,Coldwell Banker Residential Brokerage - Hillsborough/Montgomery Office
"$100,000",,,,,1034 S Broad St,Trenton,NJ,08611,"Weichert, Realtors - East Windsor"
"$197,900",4,2+,"1,900",,204 Youngs Rd,Hamilton Township,NJ,08619,"Usrealty.Com, Llp"
"$64,900",4,1,"1,222",,177 Washington St,Trenton,NJ,08611,"Weichert, Realtors - Princeton"
"$59,900",3,1,"1,630",,28 Hudson St,Trenton,NJ,08609,ERA Central Realty Group
"$495,000",,,,,1249 Route 130,Robbinsville,NJ,08691,ARC Real Estate
"$239,500",4,2,"1,674",2,636 W Park Ave,Hamilton Township,NJ,08610,Smires
"$76,900",2,1,599,,145 Sallie St,Hamilton Township,NJ,08610,RE/MAX Tri County
"$94,500",3,1,"1,290",,856 Quinton Ave,Trenton,NJ,08629,RE/MAX Tri County
"$749,000",5,3,"4,200",3,17 Aqua Ter,Hamilton Township,NJ,08620,DiDonato Realty Company Inc
"$249,900",3,2+,"1,600",,63 Oregon Ave,Hamilton Township,NJ,08610,Remax Tri-County
"$29,108",3,1+,"1,300",1,45 Morgan Ave,Hamilton Township,NJ,08619,"Peze & Carroll, Inc-Mt Laurel"
"$99,000",5,1+,,,700 S Broad St,Trenton,NJ,08611,"Abrams, Hutchinson"
"$169,900",4,1+,768,,625 E Franklin St,Hamilton,NJ,08610,RE/MAX Tri County
"$146,000",3,2,"1,478",,1131 Chambers St,Trenton,NJ,08610,Imani Realty
"$274,900",5,2,"1,998",,25 Elmore Ave,Hamilton,NJ,08619,Advanced Property Solutions
"$117,000",2,1,936,,40 Wilfred Ave,Hamilton,NJ,08610,Mid-State Realty
"$90,000",4,1+,"1,438",,702 S Olden Ave,Hamilton Township,NJ,08629,Weidel Real Estate
"$234,500",3,2,"1,248",,322 Ridge Ave,Hamilton Township,NJ,08610,Keller Williams Real Estate-Princeton
"$69,900",4,2,"1,764",,426 Adeline St,Trenton,NJ,08611,"Weichert, Realtors - East Windsor"
"$129,900",2,1+,"1,120",,1302 Silver Ct,Hamilton Township,NJ,08690,RE/MAX Tri County
"$79,900",3,1,"1,020",,26 Park Ln,Hamilton,NJ,08609,mmkt01
"$69,999",3,1,"1,192",,253 S Logan Ave,Trenton,NJ,08629,Weidel Real Estate
"$384,500",4,3,"2,940",yes,197 Ivanhoe Dr,Robbinsville,NJ,08691,"Pinnacle, Realtors Princeton"
"$170,900",3,2+,"1,326",,10 Robert Pearson Ct,Hamilton Township,NJ,08610,"Keypoint Realty, Llc"
"$189,900",2,1,"1,168",yes,2060 S Olden Ave,Hamilton Township,NJ,08610,Gloria Nilson Gmac Real Estate
"$299,900",,,"3,160",,209 Harrison Ave,Hamilton,NJ,08610,Weidel Real Estate
"$579,000",10,7,"1,188",,2837 S Broad St,Hamilton,NJ,08610,Weidel Real Estate
"$579,000",2,1,520,,70 Miles Ave,Hamilton,NJ,08610,Weidel Real Estate
"$179,999",2,1,,2,148 Weston Ave,Hamilton Township,NJ,08619,Smires
"$139,000",3,1,"1,357",,317 Hewitt Ave,Hamilton Township,NJ,08611,Weidel Real Estate
"$319,000",5,3,"2,072",yes,1982 Arena Dr,Hamilton Township,NJ,08610,Gloria Nilson & Co. Real Estate
"$159,000",3,1,"1,100",,660 S Olden Ave,Hamilton Township,NJ,08629,"Weichert Co., REALTORS« - HAM"
"$9,900",3,1,"1,224",,23 Howard St,Trenton,NJ,08611,Advanced Property Solutions
"$9,900",3,1,"1,252",,15 Hampton Ave,Trenton,NJ,08609,Advanced Property Solutions
"$219,980",6,3,"2,766",,319 Hobart Ave,Hamilton Township,NJ,08629,"Weichert, Realtors - Burlington"
"$299,900",3,1,"1,956",1,241 George Dye Rd,Hamilton,NJ,08690,KELLER WILLIAMS REALTY - West Monmouth
"$125,000",3,1+,"2,079",2,748 Beatty St,Trenton,NJ,08611,Gloria Nilson & Co. Real Estate
"$25,000",2,1,780,,108 Turpin St,Trenton,NJ,08611,Keller Williams Realty - Medford
"$45,000",4,1,"1,008",,112 Hancock St,Trenton,NJ,08611,Garcia Realtors
"$206,900",2,1,702,,56 Sherwood Ave,Hamilton Township,NJ,08619,Action Usa Jay Robert Realtors
"$120,000",3,2,"1,344",,987 Smith St,Trenton,NJ,08610,"Weichert, Realtors - East Windsor"
"$379,000",,,"4,310",,728 Anderson St,Trenton,NJ,08611,Maximum Realty Services
"$149,700",5,3,"2,610",,305 S Clinton Ave,Trenton,NJ,08609,"Weichert, Realtors - East Windsor"
"$99,900",3,1,"1,177",,167 Joan Ter,Hamilton Township,NJ,08629,Coldwell Banker Residential Brokerage - Princeton Junction Office
"$39,900",2,1,750,,555 Lamberton St,Trenton,NJ,08611,Advanced Property Solutions
"$499,900",4,2+,"2,844",3,7 Heatherstone Ln,Hamilton Township,NJ,08620,"Weichert, Realtors - East Windsor"
"$209,000",4,1+,842,,62 Harcourt Dr,Hamilton Township,NJ,08610,"Weichert, Realtors - Moorestown"
"$415,000",4,2+,"2,514",3,11 E Acres Dr,Hamilton Township,NJ,08620,RE/MAX Tri County
"$219,900",3,2,"1,144",,2161 S Olden Ave,Hamilton Township,NJ,08610,Gloria Nilson & Co. Real Estate
"$45,000",3,1+,"1,396",,303 Garfield Ave,Trenton,NJ,08629,SBR Realty
"$165,000",3,1+,"1,120",,5 Robert Pearson Ct,Hamilton Township,NJ,08610,Coldwell Banker Schiavone & Associates
"$279,900",3,1+,"1,496",,4412 Nottingham Way,Hamilton Square,NJ,08690,Weidel Real Estate
"$69,745",3,1,"2,000",,851 Lyndale Ave,Trenton,NJ,08629,RE/MAX Tri County
"$49,000",2,1,840,,359 Hewitt St,Trenton,NJ,08611,Garcia Realtors
"$69,000",2,1+,"1,182",,485 S Logan Ave,Trenton,NJ,08629,Weidel Real Estate
"$74,999",5,2,"2,044",,817 S Clinton Ave,Trenton,NJ,08611,Garcia Realtors
"$443,275",4,2+,"2,200",,60 Stamford Rd,Hamilton Township,NJ,08619,RE/MAX TRI COUNTY
"$129,900",4,1,948,,912 Johnston Ave,Hamilton,NJ,08629,CENTURY 21 Action Plus Realty
"$47,000",3,1,"1,071",,645 Beatty St,Trenton,NJ,08611,Advanced Property Solutions
"$69,900",7,2,"1,528",,719 Division St,Trenton,NJ,08611,Advanced Property Solutions
"$67,900",4,2,"1,538",,143 Hamilton Ave,Trenton,NJ,08609,Diamond Homes Realty
"$139,099",4,2,"1,740",,1102 Hamilton Ave,Trenton,NJ,08629,RE/MAX Tri County
"$198,000",4,1+,"1,820",,1141 Adeline St,Trenton,NJ,08610,Princeton Home Marketing Center
"$343,503",2,3,"1,610",,2330 Route 33 Ste 313,Robbinsville,NJ,08691,Diamond Homes Realty
"$74,900",5,2,"1,300",,1108 Chestnut Ave,Trenton,NJ,08611,RE/MAX Tri County
"$529,000",4,2+,"3,098",2,5 Carney Way,Hamilton Township,NJ,08620,Gloria Nilson & Co. Real Estate
"$82,000",3,1+,"1,084",,106 Genesee St,Trenton,NJ,08611,Garcia Realtors
"$169,999",3,2,"1,350",,36 Reeger Ave,Hamilton Township,NJ,08610,Weidel Realtors-Hamilton Square
"$79,900",3,2,"1,438",,625 Hunt Ave,Hamilton Township,NJ,08610,FAST TRACK PROPERTIES LLC
"$244,900",3,2,"1,472",,226 Sherwood Ave,Hamilton Township,NJ,08619,RE/MAX Tri County
"$219,999",3,1,"1,216",1,3 Tekening Way,Hamilton Square,NJ,08690,Smires
"$1,700",2,2,924,,836A S Warren St,Trenton,NJ,08611,HNPS Realty
"$139,000",2,2,"1,120",,574 Centennial Ave,Trenton,NJ,08629,Advanced Property Solutions
"$224,900",4,1,,1,3 Village Ct,Hamilton Township,NJ,08690,RE/MAX Tri County
"$729,900",5,3,"3,252",2,6C Sienna Ct Unit 1,Robbinsville,NJ,08691,Gloria Nilson & Co. Real Estate
"$854,000",5,3+,"3,942",3,46 Wycklow Ct,Robbinsville,NJ,08691,Keller Williams Real Estate-Princeton
"$219,900",2,3,"2,820",,1336 Hamilton Ave,Hamilton Township,NJ,08629,Weidel Real Estate
"$499,888",4,3,"3,241",yes,202 Ivanhoe Dr,Robbinsville,NJ,08691,Princeton Home Marketing Center
"$244,900",4,2,"1,360",,75 Audrey Pl,Hamilton Township,NJ,08619,RE/MAX of PRINCETON
"$278,900",3,1,"1,344",3,180 Robbinsville Edinburg Rd,Robbinsville,NJ,08691,LONG and FOSTER - Yardley
"$19,000",3,1+,988,,32 Asbury St,Trenton,NJ,08611,Progressive Real Estate Agency
"$119,900",2,1,896,,244 Hobart Ave,Hamilton Township,NJ,08629,"Weichert Co., REALTORS« - HAM"
"$294,900",2,2,"1,595",,2360 Highway 33 Ste 312,Robbinsville,NJ,08691,"NEW JERSEY REALTY, LLC."
"$129,900",,,,,1216-18 Adeline St,Trenton,NJ,08610,Keller Williams Real Estate-Princeton
"$129,900",4,3,,,1216-18 Adeline St,Trenton,NJ,08610,Keller Williams Real Estate-Princeton
"$294,900",2,2,"1,521",,2360 Route 33 Ste 312,Robbinsville,NJ,08691,"New Jersey Realty, Llc"
"$40,000",2,1,890,,246 Garfield Ave,Trenton,NJ,08629,Weidel Real Estate
"$309,900",4,2,"1,600",1,58 Elmont Rd,Hamilton Township,NJ,08610,RE/MAX Tri County
"$225,500",4,2,"1,155",yes,132 Woodside Ave,Hamilton Township,NJ,08610,Action USA Lambert Realtors
"$150,000",,,"3,576",,1152 E State St,Trenton,NJ,08609,Keller Williams Real Estate-Princeton
"$99,000",4,3,"2,436",,605 Beatty St,Trenton,NJ,08611,Keller Williams Real Estate-Princeton
"$50,000",3,1,"1,532",,322 S Cook Ave,Trenton,NJ,08629,Action USA Rader Realty
"$248,000",2,,"2,394",,115-117 Reeger Ave,Hamilton Township,NJ,08610,Weidel Real Estate
"$115,000",3,2,982,,113 White Horse Ave,Hamilton Township,NJ,08610,"Pinnacle, Realtors Princeton"
"$94,999",3,2+,"1,616",,400 Roebling Ave,Trenton,NJ,08611,Gloria Nilson & Co. Real Estate
"$63,999",3,1,"1,131",,533 Deklyn Ave,Trenton,NJ,08610,Coldwell Banker Residential Brokerage - Princeton Junction Office
"$289,999",3,2+,"9,999",,37 Fairlawn Ave,Hamilton Township,NJ,08619,ERA Central Realty Group
"$48,000",2,1,"1,120",,17 Greenwood Ave,Trenton,NJ,08611,Keller Williams Real Estate-Princeton
"$184,900",3,3+,"1,998",1,44 Livingston St,Trenton,NJ,08611,Diamond Homes Realty
"$189,900",3,1,"1,250",,140 Hauser Ave,Hamilton,NJ,08620,RE/MAX Tri County
"$175,000",5,2,,2,934 Schiller Ave,Hamilton,NJ,08610,remax 1st advantage
"$194,989",2,1,,,101 Saybrook Ave,Hamilton Township,NJ,08619,Weidel Real Estate
"$54,900",3,1+,"1,602",,844 Centre St,Trenton,NJ,08611,"Keypoint Realty, Llc"
"$159,900",3,1,"1,048",,27 Emanuel St,Hamilton Township,NJ,08610,"Weichert Co., REALTORS« - HAM"
"$139,900",3,1+,"1,280",,1590 E State St,Hamilton Township,NJ,08609,"Weichert Co., REALTORS« - HAM"
"$199,000",5,2,"2,696",,96 Martins Ln,Hamilton Township,NJ,08620,Smires
"$139,000",2,1,"1,414",1,24 Thropp Ave,Hamilton Township,NJ,08610,Keller Williams Real Estate-Princeton
"$86,500",1,1,500,,23 Miles Ave,Hamilton Township,NJ,08610,"KELLER WILLIAMS ELITE, REALTORS"
"$225,000",3,1,"1,048",3,2650 Quakerbridge Rd,Hamilton Township,NJ,08619,Action USA Jay Robert Realtors
"$200,000",3,1+,"1,368",,375 Collier Ave,Hamilton Township,NJ,08619,Keller Williams Real Estate-Princeton
"$94,900",2,1,832,,736 Lalor St,Trenton,NJ,08610,Gloria Nilson & Co. Real Estate
"$14,900",3,3,"2,073",,106 Walnut Ave,Trenton,NJ,08609,ERA Statewide Realty-Hillsborough
"$280,000",5,2,"1,536",,1714 Orchard Ave,Hamilton Township,NJ,08610,ARC REAL ESTATE
"$139,900",3,1+,"1,568",,536 S Route 206,Bordentown,NJ,08610,Tri-County
"$100,000",,,,,1320-30 Liberty St,Trenton,NJ,08629,RE/MAX Tri County
"$239,000",4,2,"1,104",3,98 Leonard Ave,Hamilton Township,NJ,08610,Gloria Nilson & Co. Real Estate
"$228,500",4,2,"1,310",,614 Whitehorse Ave,Hamilton,NJ,08610,"Weichert, Realtors - Princeton"
"$13,000",,,,,1040 Fairmount Ave,Trenton,NJ,08629,RE/MAX Tri County
"$13,000",,,,,1044 Fairmount Ave,Trenton,NJ,08629,RE/MAX Tri County
"$249,000",4,2+,"1,566",2,74 Knapp Ave,Hamilton Township,NJ,08610,Keller Williams Real Estate-Princeton
"$237,900",3,1+,"1,213",,8 Bolton Rd,Hamilton Township,NJ,08610,Hamilton-Robbinsville Home Marketing Center
"$225,000",2,2+,"1,240",,2 Versailles Ct,Hamilton Township,NJ,08619,Homes & Loans Outlet
"$38,500",2,1,944,,731 Whittaker Ave,Trenton,NJ,08611,ERA Central Realty Group
"$694,000",4,3+,"3,924",3,3 Terry Ct,Hamilton Township,NJ,08620,"Joseph R Ridolfi & Associates, Llc"
"$254,900",4,2,"1,326",2,139 Knapp Ave,Hamilton Township,NJ,08610,RE/MAX Tri County
"$110,000",3,2,,,203 Jeremiah Ave,Hamilton Township,NJ,08610,Weidel Realtors-Hamilton Square
"$811,300",6,5+,"5,747",3,392 Old York Rd,Hamilton Township,NJ,08620,Smires
"$295,000",3,2+,"1,910",,278 Manor Blvd,Hamilton Township,NJ,08620,"Weichert, Realtors - Moorestown"
"$335,000",4,1+,"1,738",3,50 Beechwood Dr,Robbinsville,NJ,08691,RE/MAX 1st Advantage-Colonia
"$849,900",4,2+,"3,700",3,15 Randolph Dr,Robbinsville,NJ,08691,Gloria Nilson & Co. Real Estate
"$113,000",2,1,840,,31 Bismark Ave,Hamilton Township,NJ,08610,Gloria Nilson & Co. Real Estate
"$175,000",3,2+,"1,908",1,3 Rafting Way,Trenton,NJ,08611,Weidel Realtors-Hamilton Square
"$349,900",4,2+,"2,296",,4 Oxcart Ln,Hamilton Township,NJ,08619,"Keypoint Realty, Llc"
"$152,900",3,1,"1,216",,16 Olympia Ave,Hamilton,NJ,08610,RE/MAX Tri County
"$175,000",3,1,936,,6 Alpha Rd,Hamilton Township,NJ,08610,Smires
"$90,000",1,1,852,,810 Silver Ct,Hamilton Township,NJ,08690,Gloria Nilson & Co. Real Estate
"$199,900",3,1+,"1,392",,23 Forman Dr,Hamilton Township,NJ,08690,remax tri county
"$164,900",3,1,"1,408",,26 Annabelle Ave,Hamilton Township,NJ,08610,"Weichert, Realtors - Burlington"
"$209,000",3,1+,"1,312",,242 Rutgers Ave,Hamilton Township,NJ,08619,Hamilton-Robbinsville Home Marketing Center
"$1,200,000",6,4+,,3,8 Haines Dr,Robbinsville,NJ,08691,Callaway Henderson Sothebys International Realty
